CaseYear,ST_CASE,hospital_ID,driving
2015,540228,0004125801,60.07833333333333
2015,540228,0004225276,63.781666666666666
2015,540228,0004425301,4.025
2015,540228,0002225309,8.193333333333333
2015,540228,0000000120,5.775
2015,540228,0002025526,23.751666666666665
2015,540232,0000225301,11.815
2015,540232,0002125301,13.753333333333334
2015,540232,0003425136,41.71333333333334
2015,540232,0003625901,63.59
2015,540232,0004125801,68.27
2015,540232,0004225276,71.97333333333333
2015,540232,0004425301,12.216666666666667
2015,540232,0002225309,9.905
2015,540232,0000000120,13.966666666666667
2015,540232,0002025526,27.548333333333336
2015,540238,0000225301,22.76833333333333
2015,540238,0002125301,24.706666666666667
2015,540238,0003425136,52.666666666666664
2015,540238,0003625901,74.54333333333334
2015,540238,0004125801,79.22333333333333
2015,540238,0004225276,67.71166666666666
2015,540238,0004425301,23.17
2015,540238,0002225309,27.821666666666665
2015,540238,0000000120,24.92
2015,540238,0002025526,38.931666666666665
2016,540016,0000225301,16.773333333333333
2016,540016,0002125301,18.711666666666666
2016,540016,0003425136,46.67166666666667
2016,540016,0003625901,68.54833333333333
2016,540016,0004125801,73.22833333333332
2016,540016,0004225276,56.69833333333334
2016,540016,0004425301,17.175
2016,540016,0002225309,21.826666666666664
2016,540016,0000000120,18.925
2016,540016,0002025526,37.385
2016,540025,0000225301,4.733333333333333
2016,540025,0002125301,6.671666666666667
2016,540025,0003425136,34.63166666666667
2016,540025,0003625901,56.50833333333333
2016,540025,0004125801,61.18833333333334
2016,540025,0004225276,63.28666666666666
2016,540025,0004425301,5.135000000000001
2016,540025,0002225309,9.786666666666667
2016,540025,0000000120,6.885000000000001
2016,540025,0002025526,25.345000000000002
2016,540027,0000225301,21.138333333333332
2016,540027,0002125301,23.076666666666664
2016,540027,0003425136,51.03666666666666
2016,540027,0003625901,72.91333333333334
2016,540027,0004125801,77.59333333333333
2016,540027,0004225276,70.14833333333333
2016,540027,0004425301,21.540000000000003
2016,540027,0002225309,20.025
2016,540027,0000000120,23.290000000000003
2016,540027,0002025526,26.563333333333333
2016,540032,0000225301,8.416666666666666
2016,540032,0002125301,7.261666666666667
2016,540032,0003425136,38.315000000000005
2016,540032,0003625901,60.19166666666667
2016,540032,0004125801,64.87166666666667
2016,540032,0004225276,68.575
2016,540032,0004425301,8.818333333333333
2016,540032,0002225309,11.258333333333333
2016,540032,0000000120,4.168333333333333
2016,540032,0002025526,26.816666666666666
2016,540040,0000225301,10.036666666666667
2016,540040,0002125301,11.975
2016,540040,0003425136,39.934999999999995
2016,540040,0003625901,61.81166666666666
2016,540040,0004125801,66.49166666666666
2016,540040,0004225276,62.348333333333336
2016,540040,0004425301,10.438333333333333
2016,540040,0002225309,15.09
2016,540040,0000000120,12.188333333333333
2016,540040,0002025526,30.648333333333333
2016,540056,0000225301,16.33833333333333
2016,540056,0002125301,18.276666666666664
2016,540056,0003425136,46.236666666666665
2016,540056,0003625901,68.11333333333333
2016,540056,0004125801,72.79333333333334
2016,540056,0004225276,62.535
2016,540056,0004425301,16.74
2016,540056,0002225309,21.391666666666666
2016,540056,0000000120,18.490000000000002
2016,540056,0002025526,34
2016,540063,0000225301,15.301666666666668
2016,540063,0002125301,14.943333333333333
2016,540063,0003425136,25.48
2016,540063,0003625901,46.156666666666666
2016,540063,0004125801,50.836666666666666
2016,540063,0004225276,76.67666666666668
2016,540063,0004425301,15.703333333333335
2016,540063,0002225309,21.64
2016,540063,0000000120,14.466666666666667
2016,540063,0002025526,37.19833333333334
2016,540089,0000225301,35.49
2016,540089,0002125301,37.42833333333333
2016,540089,0003425136,64.485
2016,540089,0003625901,85.565
2016,540089,0004125801,91.945
2016,540089,0004225276,56.830000000000005
2016,540089,0004425301,35.891666666666666
2016,540089,0002225309,40.54333333333333
2016,540089,0000000120,37.641666666666666
2016,540089,0002025526,56.10166666666667
2016,540098,0000225301,15.6
2016,540098,0002125301,17.538333333333334
2016,540098,0003425136,45.498333333333335
2016,540098,0003625901,67.375
2016,540098,0004125801,72.055
2016,540098,0004225276,55.79
2016,540098,0004425301,16.00166666666667
2016,540098,0002225309,20.653333333333332
2016,540098,0000000120,17.751666666666665
2016,540098,0002025526,36.211666666666666
2016,540104,0000225301,21.071666666666665
2016,540104,0002125301,20.71333333333333
2016,540104,0003425136,22.27
2016,540104,0003625901,44.11833333333333
2016,540104,0004125801,48.79833333333333
2016,540104,0004225276,82.44666666666667
2016,540104,0004425301,21.473333333333336
2016,540104,0002225309,27.41
2016,540104,0000000120,20.236666666666668
2016,540104,0002025526,42.968333333333334
2016,540105,0000225301,16.081666666666667
2016,540105,0002125301,18.02
2016,540105,0003425136,45.980000000000004
2016,540105,0003625901,67.85666666666667
2016,540105,0004125801,72.53666666666666
2016,540105,0004225276,76.24
2016,540105,0004425301,16.483333333333334
2016,540105,0002225309,10.983333333333333
2016,540105,0000000120,18.233333333333334
2016,540105,0002025526,15.246666666666666
2016,540107,0000225301,11.298333333333334
2016,540107,0002125301,9.061666666666667
2016,540107,0003425136,41.19666666666667
2016,540107,0003625901,63.07333333333334
2016,540107,0004125801,67.75333333333333
2016,540107,0004225276,71.14333333333335
2016,540107,0004425301,7.975
2016,540107,0002225309,10.843333333333334
2016,540107,0000000120,13.45
2016,540107,0002025526,25.558333333333334
2016,540110,0000225301,15.676666666666668
2016,540110,0002125301,17.615000000000002
2016,540110,0003425136,45.575
2016,540110,0003625901,67.45166666666667
2016,540110,0004125801,72.13166666666666
2016,540110,0004225276,75.83500000000001
2016,540110,0004425301,16.078333333333333
2016,540110,0002225309,14.853333333333333
2016,540110,0000000120,17.828333333333333
2016,540110,0002025526,32.49666666666666
2016,540116,0000225301,5.623333333333333
2016,540116,0002125301,7.5616666666666665
2016,540116,0003425136,35.52166666666667
2016,540116,0003625901,57.39833333333333
2016,540116,0004125801,62.07833333333333
2016,540116,0004225276,63.345
2016,540116,0004425301,4.616666666666666
2016,540116,0002225309,8.308333333333334
2016,540116,0000000120,7.775
2016,540116,0002025526,23.866666666666667
2016,540149,0000225301,20.738333333333333
2016,540149,0002125301,20.38
2016,540149,0003425136,30.916666666666668
2016,540149,0003625901,51.593333333333334
2016,540149,0004125801,56.27333333333333
2016,540149,0004225276,82.11333333333333
2016,540149,0004425301,21.14
2016,540149,0002225309,27.076666666666664
2016,540149,0000000120,19.903333333333332
2016,540149,0002025526,42.635
2016,540151,0000225301,59.431666666666665
2016,540151,0002125301,59.61666666666667
2016,540151,0003425136,39.95
2016,540151,0003625901,66.79833333333333
2016,540151,0004125801,84.07333333333332
2016,540151,0004225276,105.555
2016,540151,0004425301,59.833333333333336
2016,540151,0002225309,64.485
2016,540151,0000000120,60.32833333333333
2016,540151,0002025526,80.04333333333334
2016,540163,0000225301,15.76
2016,540163,0002125301,17.698333333333334
2016,540163,0003425136,45.65833333333333
2016,540163,0003625901,67.535
2016,540163,0004125801,72.21499999999999
2016,540163,0004225276,55.806666666666665
2016,540163,0004425301,16.16166666666667
2016,540163,0002225309,20.813333333333333
2016,540163,0000000120,17.91166666666667
2016,540163,0002025526,36.37166666666667
2016,540174,0000225301,10.781666666666666
2016,540174,0002125301,8.545
2016,540174,0003425136,40.68
2016,540174,0003625901,62.556666666666665
2016,540174,0004125801,67.23666666666666
2016,540174,0004225276,70.94
2016,540174,0004425301,11.183333333333334
2016,540174,0002225309,9.479999999999999
2016,540174,0000000120,12.933333333333334
2016,540174,0002025526,24.195
2016,540196,0000225301,3.77
2016,540196,0002125301,5.345
2016,540196,0003425136,35.080000000000005
2016,540196,0003625901,56.95666666666667
2016,540196,0004125801,61.63666666666666
2016,540196,0004225276,65.955
2016,540196,0004425301,2.175
2016,540196,0002225309,9.7716666666666665
2016,540196,0000000120,7.333333333333333
2016,540196,0002025526,25.33
2016,540201,0000225301,17.81
2016,540201,0002125301,17.451666666666664
2016,540201,0003425136,27.988333333333333
2016,540201,0003625901,48.665
2016,540201,0004125801,53.345
2016,540201,0004225276,79.185
2016,540201,0004425301,18.211666666666666
2016,540201,0002225309,24.148333333333333
2016,540201,0000000120,16.975
2016,540201,0002025526,39.70666666666667
2017,540014,0000225301,11.47
2017,540014,0002125301,13.408333333333333
2017,540014,0003425136,41.36833333333333
2017,540014,0003625901,63.245
2017,540014,0004125801,67.925
2017,540014,0004225276,71.62833333333333
2017,540014,0004425301,11.871666666666666
2017,540014,0002225309,10.646666666666667
2017,540014,0000000120,13.621666666666666
2017,540014,0002025526,28.290000000000003
2017,540034,0000225301,16.416666666666668
2017,540034,0002125301,18.355
2017,540034,0003425136,46.315000000000005
2017,540034,0003625901,68.19166666666666
2017,540034,0004125801,72.87166666666667
2017,540034,0004225276,56.15333333333333
2017,540034,0004425301,16.818333333333335
2017,540034,0002225309,21.470000000000002
2017,540034,0000000120,18.56833333333333
2017,540034,0002025526,37.02833333333333
2017,540035,0000225301,12.396666666666667
2017,540035,0002125301,10.16
2017,540035,0003425136,42.294999999999995
2017,540035,0003625901,64.17166666666667
2017,540035,0004125801,68.85166666666667
2017,540035,0004225276,72.555
2017,540035,0004425301,12.798333333333334
2017,540035,0002225309,9.661666666666667
2017,540035,0000000120,14.548333333333334
2017,540035,0002025526,24.376666666666665
2017,540069,0000225301,17.16166666666667
2017,540069,0002125301,19.1
2017,540069,0003425136,47.059999999999995
2017,540069,0003625901,68.93666666666667
2017,540069,0004125801,73.61666666666666
2017,540069,0004225276,77.32
2017,540069,0004425301,17.563333333333333
2017,540069,0002225309,10.326666666666666
2017,540069,0000000120,19.313333333333333
2017,540069,0002025526,16.066666666666666
2017,540074,0000225301,16.77
2017,540074,0002125301,16.41166666666667
2017,540074,0003425136,27.91166666666667
2017,540074,0003625901,48.58833333333334
2017,540074,0004125801,53.26833333333333
2017,540074,0004225276,78.145
2017,540074,0004425301,17.171666666666667
2017,540074,0002225309,23.108333333333334
2017,540074,0000000120,15.935
2017,540074,0002025526,38.666666666666664
2017,540084,0000225301,15.918333333333333
2017,540084,0002125301,17.85666666666667
2017,540084,0003425136,45.81666666666667
2017,540084,0003625901,67.69333333333333
2017,540084,0004125801,72.37333333333332
2017,540084,0004225276,59.54
2017,540084,0004425301,16.32
2017,540084,0002225309,20.971666666666668
2017,540084,0000000120,18.07
2017,540084,0002025526,36.53
2017,540090,0000225301,30.845000000000002
2017,540090,0002125301,32.78333333333333
2017,540090,0003425136,60.74333333333333
2017,540090,0003625901,82.61999999999999
2017,540090,0004125801,87.3
2017,540090,0004225276,52.184999999999995
2017,540090,0004425301,31.246666666666666
2017,540090,0002225309,35.89833333333333
2017,540090,0000000120,32.99666666666666
2017,540090,0002025526,51.45666666666667
2017,540093,0000225301,1.51
2017,540093,0002125301,3.085
2017,540093,0003425136,33.468333333333334
2017,540093,0003625901,55.345
2017,540093,0004125801,60.025
2017,540093,0004225276,66.42666666666666
2017,540093,0004425301,3.1766666666666667
2017,540093,0002225309,11.389999999999999
2017,540093,0000000120,5.721666666666667
2017,540093,0002025526,26.948333333333334
2017,540114,0000225301,17.96833333333333
2017,540114,0002125301,19.90666666666667
2017,540114,0003425136,47.86666666666667
2017,540114,0003625901,69.74333333333334
2017,540114,0004125801,74.42333333333333
2017,540114,0004225276,78.045
2017,540114,0004425301,18.37
2017,540114,0002225309,12.118333333333334
2017,540114,0000000120,20.12
2017,540114,0002025526,21.87
2017,540120,0000225301,32.695
2017,540120,0002125301,32.336666666666666
2017,540120,0003425136,14.139999999999999
2017,540120,0003625901,33.14666666666667
2017,540120,0004125801,37.82666666666667
2017,540120,0004225276,94.07
2017,540120,0004425301,33.096666666666664
2017,540120,0002225309,39.03333333333333
2017,540120,0000000120,31.86
2017,540120,0002025526,54.59166666666667
2017,540124,0000225301,29.226666666666667
2017,540124,0002125301,31.165000000000003
2017,540124,0003425136,59.125
2017,540124,0003625901,81.00166666666668
2017,540124,0004125801,85.68166666666666
2017,540124,0004225276,65.035
2017,540124,0004425301,29.628333333333334
2017,540124,0002225309,34.28
2017,540124,0000000120,31.378333333333334
2017,540124,0002025526,49.83833333333334
2017,540127,0000225301,18.73
2017,540127,0002125301,20.668333333333333
2017,540127,0003425136,48.62833333333333
2017,540127,0003625901,70.50500000000001
2017,540127,0004125801,75.185
2017,540127,0004225276,58.919999999999995
2017,540127,0004425301,19.131666666666668
2017,540127,0002225309,23.783333333333335
2017,540127,0000000120,20.881666666666668
2017,540127,0002025526,39.34166666666667
2017,540137,0000225301,15.69
2017,540137,0002125301,17.628333333333334
2017,540137,0003425136,45.58833333333334
2017,540137,0003625901,67.465
2017,540137,0004125801,72.145
2017,540137,0004225276,63.17833333333333
2017,540137,0004425301,16.091666666666665
2017,540137,0002225309,20.743333333333332
2017,540137,0000000120,17.841666666666665
2017,540137,0002025526,33.35166666666667
2017,540139,0000225301,8.575
2017,540139,0002125301,10.513333333333332
2017,540139,0003425136,38.473333333333336
2017,540139,0003625901,60.35
2017,540139,0004125801,65.03
2017,540139,0004225276,68.73333333333333
2017,540139,0004425301,8.976666666666667
2017,540139,0002225309,2.24
2017,540139,0000000120,10.726666666666667
2017,540139,0002025526,19.740000000000002
2017,540142,0000225301,14.956666666666667
2017,540142,0002125301,14.598333333333333
2017,540142,0003425136,21.53666666666667
2017,540142,0003625901,45.99666666666667
2017,540142,0004125801,50.67666666666666
2017,540142,0004225276,76.33166666666666
2017,540142,0004425301,15.358333333333333
2017,540142,0002225309,21.295
2017,540142,0000000120,14.121666666666666
2017,540142,0002025526,36.85333333333333
2017,540145,0000225301,10.301666666666668
2017,540145,0002125301,12.24
2017,540145,0003425136,40.2
2017,540145,0003625901,62.07666666666667
2017,540145,0004125801,66.75666666666667
2017,540145,0004225276,70.46000000000001
2017,540145,0004425301,10.703333333333335
2017,540145,0002225309,1.9566666666666668
2017,540145,0000000120,12.453333333333335
2017,540145,0002025526,20.341666666666665
2017,540166,0000225301,5.371666666666667
2017,540166,0002125301,7.3100000000000005
2017,540166,0003425136,35.269999999999996
2017,540166,0003625901,57.14666666666667
2017,540166,0004125801,61.82666666666667
2017,540166,0004225276,65.53
2017,540166,0004425301,4.364999999999999
2017,540166,0002225309,8.946666666666665
2017,540166,0000000120,7.5233333333333325
2017,540166,0002025526,24.505
2017,540167,0000225301,10.595
2017,540167,0002125301,8.358333333333333
2017,540167,0003425136,40.49333333333333
2017,540167,0003625901,62.37
2017,540167,0004125801,67.05
2017,540167,0004225276,70.75333333333333
2017,540167,0004425301,10.996666666666666
2017,540167,0002225309,9.946666666666665
2017,540167,0000000120,12.746666666666666
2017,540167,0002025526,24.66166666666667
2017,540171,0000225301,7.718333333333334
2017,540171,0002125301,9.656666666666666
2017,540171,0003425136,37.61666666666667
2017,540171,0003625901,59.49333333333333
2017,540171,0004125801,64.17333333333333
2017,540171,0004225276,67.87666666666667
2017,540171,0004425301,8.12
2017,540171,0002225309,10.56
2017,540171,0000000120,9.870000000000001
2017,540171,0002025526,26.118333333333332
2017,540188,0000225301,24.67
2017,540188,0002125301,24.311666666666667
2017,540188,0003425136,24.959999999999997
2017,540188,0003625901,34.55333333333333
2017,540188,0004125801,39.233333333333334
2017,540188,0004225276,86.045
2017,540188,0004425301,25.071666666666665
2017,540188,0002225309,31.008333333333333
2017,540188,0000000120,23.834999999999997
2017,540188,0002025526,46.56666666666667
2017,540207,0000225301,15.9
2017,540207,0002125301,17.83833333333333
2017,540207,0003425136,45.79833333333333
2017,540207,0003625901,67.675
2017,540207,0004125801,72.355
2017,540207,0004225276,76.05833333333334
2017,540207,0004425301,16.301666666666666
2017,540207,0002225309,15.076666666666666
2017,540207,0000000120,18.051666666666666
2017,540207,0002025526,32.72
2017,540213,0000225301,18.175
2017,540213,0002125301,20.113333333333333
2017,540213,0003425136,48.07333333333334
2017,540213,0003625901,69.95
2017,540213,0004125801,74.63000000000001
2017,540213,0004225276,57.89333333333333
2017,540213,0004425301,18.576666666666664
2017,540213,0002225309,23.228333333333335
2017,540213,0000000120,20.326666666666664
2017,540213,0002025526,38.78666666666666
2017,540214,0000225301,30.196666666666665
2017,540214,0002125301,29.83833333333333
2017,540214,0003425136,21.165000000000003
2017,540214,0003625901,29.465
2017,540214,0004125801,34.144999999999996
2017,540214,0004225276,91.57166666666667
2017,540214,0004425301,30.598333333333336
2017,540214,0002225309,36.535
2017,540214,0000000120,29.361666666666668
2017,540214,0002025526,52.093333333333334
2017,540215,0000225301,10.966666666666667
2017,540215,0002125301,12.905
2017,540215,0003425136,40.865
2017,540215,0003625901,62.74166666666667
2017,540215,0004125801,67.42166666666667
2017,540215,0004225276,71.125
2017,540215,0004425301,11.368333333333334
2017,540215,0002225309,5.194999999999999
2017,540215,0000000120,13.118333333333334
2017,540215,0002025526,18.27
2017,540223,0000225301,20.313333333333333
2017,540223,0002125301,22.251666666666665
2017,540223,0003425136,50.211666666666666
2017,540223,0003625901,72.08833333333334
2017,540223,0004125801,76.76833333333335
2017,540223,0004225276,80.47166666666666
2017,540223,0004425301,20.715
2017,540223,0002225309,13.478333333333333
2017,540223,0000000120,22.465
2017,540223,0002025526,12.993333333333334
2017,540236,0000225301,8.798333333333334
2017,540236,0002125301,10.736666666666668
2017,540236,0003425136,38.69666666666667
2017,540236,0003625901,60.57333333333334
2017,540236,0004125801,65.25333333333333
2017,540236,0004225276,65.795
2017,540236,0004425301,9.2
2017,540236,0002225309,13.851666666666667
2017,540236,0000000120,10.95
2017,540236,0002025526,29.41
2017,540267,0000225301,32.82666666666667
2017,540267,0002125301,32.468333333333334
2017,540267,0003425136,23.795
2017,540267,0003625901,32.095
2017,540267,0004125801,36.775
2017,540267,0004225276,94.20166666666667
2017,540267,0004425301,33.22833333333333
2017,540267,0002225309,39.165
2017,540267,0000000120,31.991666666666667
2017,540267,0002025526,54.723333333333336
2017,540268,0000225301,41.34666666666667
2017,540268,0002125301,40.98833333333334
2017,540268,0003425136,32.97
2017,540268,0003625901,24.803333333333335
2017,540268,0004125801,29.483333333333334
2017,540268,0004225276,102.72166666666666
2017,540268,0004425301,41.748333333333335
2017,540268,0002225309,47.684999999999995
2017,540268,0000000120,40.51166666666666
2017,540268,0002025526,63.24333333333333
2017,540275,0000225301,8.861666666666668
2017,540275,0002125301,8.641666666666667
2017,540275,0003425136,37.1
2017,540275,0003625901,58.97666666666667
2017,540275,0004125801,63.656666666666666
2017,540275,0004225276,60.791666666666664
2017,540275,0004425301,9.263333333333332
2017,540275,0002225309,15.2
2017,540275,0000000120,9.3533333333333335
2017,540275,0002025526,30.758333333333333
2017,540288,0000225301,17.446666666666665
2017,540288,0002125301,19.384999999999998
2017,540288,0003425136,47.345
2017,540288,0003625901,69.22166666666666
2017,540288,0004125801,73.90166666666667
2017,540288,0004225276,77.605
2017,540288,0004425301,17.848333333333336
2017,540288,0002225309,9.576666666666666
2017,540288,0000000120,19.598333333333336
2017,540288,0002025526,17.113333333333333
2018,540012,0000225301,10.671666666666665
2018,540012,0002125301,12.610000000000001
2018,540012,0003425136,40.57
2018,540012,0003625901,62.44666666666667
2018,540012,0004125801,67.12666666666667
2018,540012,0004225276,70.83
2018,540012,0004425301,11.073333333333332
2018,540012,0002225309,4.9
2018,540012,0000000120,12.823333333333332
2018,540012,0002025526,18.423333333333336
2018,540022,0000225301,15.643333333333334
2018,540022,0002125301,17.581666666666667
2018,540022,0003425136,45.541666666666664
2018,540022,0003625901,67.41833333333334
2018,540022,0004125801,72.09833333333333
2018,540022,0004225276,75.80166666666668
2018,540022,0004425301,16.045
2018,540022,0002225309,14.82
2018,540022,0000000120,17.795
2018,540022,0002025526,32.46333333333333
2018,540039,0000225301,29.815
2018,540039,0002125301,29.456666666666667
2018,540039,0003425136,17.506666666666668
2018,540039,0003625901,30.266666666666666
2018,540039,0004125801,34.94666666666667
2018,540039,0004225276,91.19
2018,540039,0004425301,30.216666666666665
2018,540039,0002225309,36.15333333333333
2018,540039,0000000120,28.98
2018,540039,0002025526,51.711666666666666
2018,540042,0000225301,14.346666666666666
2018,540042,0002125301,13.988333333333333
2018,540042,0003425136,24.525
2018,540042,0003625901,45.20166666666667
2018,540042,0004125801,49.88166666666667
2018,540042,0004225276,75.72166666666666
2018,540042,0004425301,14.748333333333333
2018,540042,0002225309,20.685
2018,540042,0000000120,13.511666666666667
2018,540042,0002025526,36.24333333333333
2018,540047,0000225301,31.228333333333335
2018,540047,0002125301,30.87
2018,540047,0003425136,22.196666666666665
2018,540047,0003625901,30.496666666666666
2018,540047,0004125801,35.17666666666666
2018,540047,0004225276,92.60333333333332
2018,540047,0004425301,31.63
2018,540047,0002225309,37.56666666666667
2018,540047,0000000120,30.39333333333333
2018,540047,0002025526,53.125
2018,540056,0000225301,3.2516666666666665
2018,540056,0002125301,5.1899999999999995
2018,540056,0003425136,33.15
2018,540056,0003625901,55.026666666666664
2018,540056,0004125801,59.70666666666667
2018,540056,0004225276,66.29333333333334
2018,540056,0004425301,3.6533333333333333
2018,540056,0002225309,8.305
2018,540056,0000000120,5.403333333333333
2018,540056,0002025526,23.863333333333333
2018,540067,0000225301,12.725
2018,540067,0002125301,10.488333333333333
2018,540067,0003425136,42.623333333333335
2018,540067,0003625901,64.5
2018,540067,0004125801,69.18
2018,540067,0004225276,72.88333333333334
2018,540067,0004425301,13.126666666666667
2018,540067,0002225309,8.216666666666667
2018,540067,0000000120,14.876666666666667
2018,540067,0002025526,22.93166666666667
2018,540070,0000225301,13.59
2018,540070,0002125301,13.231666666666666
2018,540070,0003425136,23.253333333333334
2018,540070,0003625901,47.71333333333334
2018,540070,0004125801,52.39333333333333
2018,540070,0004225276,74.96499999999999
2018,540070,0004425301,13.991666666666667
2018,540070,0002225309,19.928333333333335
2018,540070,0000000120,12.754999999999999
2018,540070,0002025526,35.486666666666665
2018,540100,0000225301,15.086666666666668
2018,540100,0002125301,14.728333333333333
2018,540100,0003425136,25.265
2018,540100,0003625901,45.94166666666667
2018,540100,0004125801,50.62166666666667
2018,540100,0004225276,76.46166666666666
2018,540100,0004425301,15.488333333333333
2018,540100,0002225309,21.425
2018,540100,0000000120,14.251666666666667
2018,540100,0002025526,36.983333333333334
2018,540106,0000225301,7.8133333333333335
2018,540106,0002125301,9.751666666666667
2018,540106,0003425136,37.711666666666666
2018,540106,0003625901,59.58833333333334
2018,540106,0004125801,64.26833333333333
2018,540106,0004225276,60.748333333333335
2018,540106,0004425301,8.215
2018,540106,0002225309,12.866666666666667
2018,540106,0000000120,9.965
2018,540106,0002025526,28.425
2018,540118,0000225301,11.543333333333333
2018,540118,0002125301,13.481666666666666
2018,540118,0003425136,41.44166666666667
2018,540118,0003625901,63.318333333333335
2018,540118,0004125801,67.99833333333333
2018,540118,0004225276,71.70166666666667
2018,540118,0004425301,11.945
2018,540118,0002225309,10.72
2018,540118,0000000120,13.695
2018,540118,0002025526,28.363333333333333
2018,540147,0000225301,22.666666666666668
2018,540147,0002125301,24.605
2018,540147,0003425136,52.565000000000005
2018,540147,0003625901,74.44166666666666
2018,540147,0004125801,79.12166666666667
2018,540147,0004225276,45.14333333333333
2018,540147,0004425301,23.06833333333333
2018,540147,0002225309,27.720000000000002
2018,540147,0000000120,24.81833333333333
2018,540147,0002025526,43.27833333333333
2018,540156,0000225301,19.691666666666666
2018,540156,0002125301,19.333333333333332
2018,540156,0003425136,19.448333333333334
2018,540156,0003625901,42.30333333333333
2018,540156,0004125801,46.983333333333334
2018,540156,0004225276,81.06666666666666
2018,540156,0004425301,20.09333333333333
2018,540156,0002225309,26.029999999999998
2018,540156,0000000120,18.85666666666667
2018,540156,0002025526,41.58833333333334
2018,540174,0000225301,10.325
2018,540174,0002125301,12.263333333333332
2018,540174,0003425136,40.223333333333336
2018,540174,0003625901,62.1
2018,540174,0004125801,66.78
2018,540174,0004225276,70.48333333333333
2018,540174,0004425301,10.726666666666667
2018,540174,0002225309,2.203333333333333
2018,540174,0000000120,12.476666666666667
2018,540174,0002025526,19.40666666666667
2018,540186,0000225301,13.931666666666667
2018,540186,0002125301,15.870000000000001
2018,540186,0003425136,43.830000000000005
2018,540186,0003625901,65.70666666666666
2018,540186,0004125801,70.38666666666667
2018,540186,0004225276,74.08999999999999
2018,540186,0004425301,14.333333333333334
2018,540186,0002225309,8.833333333333334
2018,540186,0000000120,16.083333333333332
2018,540186,0002025526,14.413333333333332
2018,540187,0000225301,24.705
2018,540187,0002125301,24.346666666666668
2018,540187,0003425136,9.578333333333335
2018,540187,0003625901,41.42333333333333
2018,540187,0004125801,52.49
2018,540187,0004225276,86.08
2018,540187,0004425301,25.10666666666667
2018,540187,0002225309,31.043333333333333
2018,540187,0000000120,23.87
2018,540187,0002025526,46.60166666666667
2018,540196,0000225301,16.325
2018,540196,0002125301,18.263333333333332
2018,540196,0003425136,46.223333333333336
2018,540196,0003625901,68.1
2018,540196,0004125801,72.78
2018,540196,0004225276,59.94666666666667
2018,540196,0004425301,16.726666666666667
2018,540196,0002225309,21.378333333333334
2018,540196,0000000120,18.476666666666667
2018,540196,0002025526,36.93666666666666
2018,540197,0000225301,23.048333333333336
2018,540197,0002125301,22.69
2018,540197,0003425136,24.246666666666666
2018,540197,0003625901,34.468333333333334
2018,540197,0004125801,39.14833333333333
2018,540197,0004225276,84.42333333333333
2018,540197,0004425301,23.45
2018,540197,0002225309,29.386666666666667
2018,540197,0000000120,22.21333333333333
2018,540197,0002025526,44.945
2018,540201,0000225301,8.303333333333333
2018,540201,0002125301,10.241666666666667
2018,540201,0003425136,38.20166666666667
2018,540201,0003625901,60.07833333333333
2018,540201,0004125801,64.75833333333334
2018,540201,0004225276,68.46166666666666
2018,540201,0004425301,8.705
2018,540201,0002225309,7.29
2018,540201,0000000120,10.455
2018,540201,0002025526,22.848333333333336
2018,540202,0000225301,15.258333333333333
2018,540202,0002125301,17.196666666666665
2018,540202,0003425136,45.156666666666666
2018,540202,0003625901,67.03333333333333
2018,540202,0004125801,71.71333333333334
2018,540202,0004225276,53.76166666666666
2018,540202,0004425301,15.66
2018,540202,0002225309,20.311666666666667
2018,540202,0000000120,17.41
2018,540202,0002025526,35.87
2018,540209,0000225301,11.51
2018,540209,0002125301,9.273333333333333
2018,540209,0003425136,41.40833333333333
2018,540209,0003625901,63.285
2018,540209,0004125801,67.965
2018,540209,0004225276,71.66833333333334
2018,540209,0004425301,11.911666666666667
2018,540209,0002225309,8.945
2018,540209,0000000120,13.661666666666667
2018,540209,0002025526,23.66
2018,540220,0000225301,16.613333333333333
2018,540220,0002125301,18.551666666666666
2018,540220,0003425136,46.51166666666666
2018,540220,0003625901,68.38833333333334
2018,540220,0004125801,73.06833333333334
2018,540220,0004225276,55.11666666666667
2018,540220,0004425301,17.015
2018,540220,0002225309,21.666666666666668
2018,540220,0000000120,18.765
2018,540220,0002025526,37.225
2018,540225,0000225301,16.18
2018,540225,0002125301,15.821666666666665
2018,540225,0003425136,26.358333333333334
2018,540225,0003625901,47.035
2018,540225,0004125801,51.715
2018,540225,0004225276,77.555
2018,540225,0004425301,16.581666666666667
2018,540225,0002225309,22.51833333333333
2018,540225,0000000120,15.345
2018,540225,0002025526,38.07666666666667
2018,540227,0000225301,19.023333333333333
2018,540227,0002125301,20.961666666666666
2018,540227,0003425136,48.92166666666667
2018,540227,0003625901,70.79833333333333
2018,540227,0004125801,75.47833333333332
2018,540227,0004225276,79.18166666666666
2018,540227,0004425301,19.425
2018,540227,0002225309,10.678333333333335
2018,540227,0000000120,21.175
2018,540227,0002025526,18.988333333333333
2018,540231,0000225301,15.063333333333333
2018,540231,0002125301,17.00166666666667
2018,540231,0003425136,44.961666666666666
2018,540231,0003625901,66.83833333333334
2018,540231,0004125801,71.51833333333335
2018,540231,0004225276,75.22166666666666
2018,540231,0004425301,15.465
2018,540231,0002225309,9.213333333333333
2018,540231,0000000120,17.215
2018,540231,0002025526,20.665000000000003
2018,540232,0000225301,17.498333333333335
